,repeat,fold,params,test_r2,test_neg_root_mean_squared_error,test_neg_mean_absolute_error,test_r_corr,test_spearmanr
47,10,3,"{'max_depth': 4, 'colsample_bytree': 1.0, 'n_estimators': 153, 'lambda': 75.95374053741274, 'alpha': 23.15625538673419, 'learning_rate': 0.03002299260584342, 'min_child_weight': 18, 'subsample': 0.8939817573724658}",0.11150565894900788,10.591003452561857,7.4482931216087565,0.3404921367966498,0.3262185936481964
18,4,4,"{'max_depth': 4, 'colsample_bytree': 1.0, 'n_estimators': 137, 'lambda': 31.339604606650617, 'alpha': 42.7332883192339, 'learning_rate': 0.0272112569090531, 'min_child_weight': 18, 'subsample': 0.756782231785337}",0.11057061621159758,10.344403869783774,7.165569644002519,0.34881787181954876,0.42772043527474163
28,6,4,"{'max_depth': 7, 'colsample_bytree': 1.0, 'n_estimators': 154, 'lambda': 50.025897584686994, 'alpha': 97.61497671293685, 'learning_rate': 0.06045470800593722, 'min_child_weight': 19, 'subsample': 0.8322137734760602}",0.10308865582619253,10.668190853478947,7.36810439860327,0.3423605419405418,0.42545511027257754
14,3,5,"{'max_depth': 9, 'colsample_bytree': 1.0, 'n_estimators': 88, 'lambda': 0.0017145767263734549, 'alpha': 86.51611688467507, 'learning_rate': 0.03066474884554094, 'min_child_weight': 11, 'subsample': 0.5771401746180465}",0.09789275996318436,13.265644939289098,8.099309057879024,0.3138243598669042,0.3497375093502587
9,2,5,"{'max_depth': 6, 'colsample_bytree': 1.0, 'n_estimators': 68, 'lambda': 97.45490057107614, 'alpha': 0.12034415969695166, 'learning_rate': 0.048289695587951986, 'min_child_weight': 16, 'subsample': 0.6693930568868643}",0.09476437735042187,8.952850148584394,6.786053787321734,0.3430355230782658,0.42710551969454036
32,7,3,"{'max_depth': 5, 'colsample_bytree': 1.0, 'n_estimators': 240, 'lambda': 21.605398600050712, 'alpha': 96.27711393335517, 'learning_rate': 0.024461437055031232, 'min_child_weight': 14, 'subsample': 0.5147617661887736}",0.09328014860460376,8.972826640546746,6.463166631890472,0.3456821806573726,0.4134686198670522
2,1,3,"{'max_depth': 8, 'colsample_bytree': 1.0, 'n_estimators': 53, 'lambda': 1.4381186052454762, 'alpha': 42.15800096581435, 'learning_rate': 0.05010254045231944, 'min_child_weight': 19, 'subsample': 0.5491862373508224}",0.08953271304914778,9.82337811834595,6.969010014505781,0.3224757202422938,0.40531101773879474
41,9,2,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 298, 'lambda': 3.91220480453034, 'alpha': 0.002898411635597428, 'learning_rate': 0.01037093936048157, 'min_child_weight': 5, 'subsample': 0.665341097131872}",0.08589452796757568,13.567136456071001,8.360075843404736,0.30871711602735163,0.4528830713719223
48,10,4,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 83, 'lambda': 0.2355619693131046, 'alpha': 0.007657761687630062, 'learning_rate': 0.01730932658463083, 'min_child_weight': 20, 'subsample': 0.997418307324186}",0.07840905394101316,11.800676692923522,7.201100530003655,0.28885307488263884,0.4059481903323401
36,8,2,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 148, 'lambda': 56.79729922031845, 'alpha': 0.03373883421357077, 'learning_rate': 0.021502910650321422, 'min_child_weight': 19, 'subsample': 0.6419128795745506}",0.07707833928688512,9.203641879180722,7.049902859524157,0.31569956661940973,0.4285608226702678
38,8,4,"{'max_depth': 10, 'colsample_bytree': 1.0, 'n_estimators': 328, 'lambda': 49.64353791490881, 'alpha': 64.80199166493547, 'learning_rate': 0.01699744767566172, 'min_child_weight': 11, 'subsample': 0.5494291150476529}",0.06841404348883595,11.182462471641104,7.332226245360967,0.29513027281632453,0.37514120087362707
24,5,5,"{'max_depth': 8, 'colsample_bytree': 1.0, 'n_estimators': 153, 'lambda': 0.5840544635622832, 'alpha': 96.08863735308366, 'learning_rate': 0.01902992840143209, 'min_child_weight': 19, 'subsample': 0.6713142588174847}",0.06691416872945344,8.665848339215902,6.6763783121955464,0.33477434072164125,0.37180775248881176
0,1,1,"{'max_depth': 4, 'colsample_bytree': 1.0, 'n_estimators': 68, 'lambda': 0.003257808587482658, 'alpha': 4.226763932356111, 'learning_rate': 0.0337069416678049, 'min_child_weight': 17, 'subsample': 0.5161894539287778}",0.02875307891359624,11.094327285998853,8.008540475156886,0.24482112079161938,0.2951457679057581
13,3,4,"{'max_depth': 3, 'colsample_bytree': 1.0, 'n_estimators': 64, 'lambda': 3.6404845654601066, 'alpha': 26.104873979470337, 'learning_rate': 0.050452215346251585, 'min_child_weight': 18, 'subsample': 0.5785138661816678}",0.02765555029652378,9.215940583136833,7.134070514927249,0.30687510024805026,0.3505164173070148
