,repeat,fold,params,test_r2,test_neg_root_mean_squared_error,test_neg_mean_absolute_error,test_r_corr,test_spearmanr
42,9,3,"{'max_depth': 3, 'colsample_bytree': 0.9355501979551964, 'n_estimators': 50, 'lambda': 98.1176582908158, 'alpha': 0.9666538542757976, 'learning_rate': 0.030887644623241554, 'min_child_weight': 1, 'subsample': 0.7415042373029385}",-0.0018661578661385292,15.70042229084187,12.615235232742581,0.053872188494424635,0.029811203732492
21,5,2,"{'max_depth': 3, 'colsample_bytree': 0.8491223820879056, 'n_estimators': 132, 'lambda': 19.086908257681078, 'alpha': 96.43114216515897, 'learning_rate': 0.010429967587143783, 'min_child_weight': 10, 'subsample': 0.7315756750720042}",-0.0032033814283047857,15.441792028242313,12.658393182698086,0.057230159707819944,0.05199023396661258
10,3,1,"{'max_depth': 10, 'colsample_bytree': 0.7327975003347328, 'n_estimators': 50, 'lambda': 73.4800003580121, 'alpha': 0.11019166106808802, 'learning_rate': 0.04230587752099192, 'min_child_weight': 14, 'subsample': 0.5057207092151914}",-0.003596632579521364,15.562039455866268,12.806836506318763,0.07903645591087241,0.06672317988087494
37,8,3,"{'max_depth': 7, 'colsample_bytree': 0.8448657440640469, 'n_estimators': 50, 'lambda': 97.43953009556236, 'alpha': 3.2697720360588987, 'learning_rate': 0.016376186725282196, 'min_child_weight': 3, 'subsample': 0.7996808742394614}",-0.00445615441876801,15.595680065395209,12.335342407226562,0.08075400262324789,0.06278248667876259
49,10,5,"{'max_depth': 6, 'colsample_bytree': 0.8328677667916529, 'n_estimators': 53, 'lambda': 34.759736519540894, 'alpha': 0.478910538469082, 'learning_rate': 0.020689253277006686, 'min_child_weight': 8, 'subsample': 0.5614521327740997}",-0.0044669902464919975,16.396368986920983,13.05205892529008,0.016286610602099866,0.026591763709975617
33,7,4,"{'max_depth': 9, 'colsample_bytree': 0.761282715701925, 'n_estimators': 200, 'lambda': 84.52073669124131, 'alpha': 83.81766696347829, 'learning_rate': 0.03350611960998966, 'min_child_weight': 1, 'subsample': 0.5416909851082753}",-0.004491207659293783,15.79055951030063,12.563415369338538,0.08152317756713871,0.09173058081839112
15,4,1,"{'max_depth': 3, 'colsample_bytree': 0.8705652922518806, 'n_estimators': 317, 'lambda': 97.22633082366062, 'alpha': 0.04527813076314044, 'learning_rate': 0.010411265692864775, 'min_child_weight': 16, 'subsample': 0.5441727078964648}",-0.005241158914317312,17.15665904092733,13.85485975276789,0.0600858046330762,0.06946770654710344
25,6,1,"{'max_depth': 3, 'colsample_bytree': 0.7970403550307631, 'n_estimators': 99, 'lambda': 0.5192558264680234, 'alpha': 0.12731098836049673, 'learning_rate': 0.02151800385746057, 'min_child_weight': 6, 'subsample': 0.6094340317648654}",-0.007566668340826199,15.95490497217982,12.603439805070325,0.07039349644970451,0.049989747961564135
11,3,2,"{'max_depth': 8, 'colsample_bytree': 0.9606325887379236, 'n_estimators': 50, 'lambda': 98.05338533913805, 'alpha': 96.19315293152162, 'learning_rate': 0.08586968045233945, 'min_child_weight': 7, 'subsample': 0.5942102913256304}",-0.008082270577971729,15.736968118042789,12.292124279857386,0.07659127503506617,0.05665409608813241
41,9,2,"{'max_depth': 7, 'colsample_bytree': 0.83714428528657, 'n_estimators': 64, 'lambda': 96.42362576181179, 'alpha': 50.28739036511341, 'learning_rate': 0.055104251170034715, 'min_child_weight': 10, 'subsample': 0.5289001552934292}",-0.008634865530897429,16.243738912791084,13.042760273408607,0.06771889115123375,0.046914926591866295
16,4,2,"{'max_depth': 4, 'colsample_bytree': 0.8176438696253333, 'n_estimators': 50, 'lambda': 1.6570119937707861, 'alpha': 1.3506383672891875, 'learning_rate': 0.0263957243843548, 'min_child_weight': 8, 'subsample': 0.6293138171538307}",-0.01155747400040208,14.522293690781737,11.537269660001677,0.06433210449462666,0.11153946606611904
29,6,5,"{'max_depth': 3, 'colsample_bytree': 0.832225086208706, 'n_estimators': 50, 'lambda': 2.044228736202431, 'alpha': 0.04293998299473182, 'learning_rate': 0.021781702459911706, 'min_child_weight': 2, 'subsample': 0.901436053927129}",-0.012937484581363679,15.960958452198556,12.598219832019693,0.06377066672924947,0.02140903764558394
48,10,4,"{'max_depth': 3, 'colsample_bytree': 0.8965081584418183, 'n_estimators': 68, 'lambda': 2.359672658477841, 'alpha': 0.07230589730970241, 'learning_rate': 0.017169285085229292, 'min_child_weight': 1, 'subsample': 0.628726309264966}",-0.013576009979849202,15.672158773391025,12.965284268531574,0.03314459968141768,0.0932810923334262
1,1,2,"{'max_depth': 5, 'colsample_bytree': 0.7275998968136296, 'n_estimators': 54, 'lambda': 1.8744771373487548, 'alpha': 0.0015163080718067152, 'learning_rate': 0.017437658466778846, 'min_child_weight': 2, 'subsample': 0.6304242775091511}",-0.014042706358034174,14.683823239210986,12.159259434987808,0.11673222099338339,0.06843966052048925
36,8,2,"{'max_depth': 3, 'colsample_bytree': 0.7596428149280589, 'n_estimators': 160, 'lambda': 93.18864173639942, 'alpha': 27.918660004325325, 'learning_rate': 0.020222672773426358, 'min_child_weight': 15, 'subsample': 0.5664410608281272}",-0.015569621381731347,15.675517953174758,12.981971650433964,0.03627160282512399,0.026161480668355077
26,6,2,"{'max_depth': 3, 'colsample_bytree': 0.9767710501802281, 'n_estimators': 69, 'lambda': 0.14635653001224985, 'alpha': 0.01454971011053356, 'learning_rate': 0.016599873300332135, 'min_child_weight': 2, 'subsample': 0.6155319336090405}",-0.01667205907432945,15.595561236243531,12.921457775951136,0.017579310354415473,0.03379153776145533
43,9,4,"{'max_depth': 4, 'colsample_bytree': 0.7098573995550943, 'n_estimators': 51, 'lambda': 0.04410467509101716, 'alpha': 7.582559744817394, 'learning_rate': 0.017589929332849093, 'min_child_weight': 3, 'subsample': 0.9367820665669605}",-0.021669107596173243,15.323843289979747,12.14920303525304,0.05167148417995514,0.08565378035673421
9,2,5,"{'max_depth': 8, 'colsample_bytree': 0.8631520263633169, 'n_estimators': 159, 'lambda': 68.77902188004025, 'alpha': 56.260274330999074, 'learning_rate': 0.010769301882884483, 'min_child_weight': 1, 'subsample': 0.7299921346355608}",-0.02451068422097613,16.324020416930594,13.420850629637227,-0.028089237889840635,-0.04870790616112379
31,7,2,"{'max_depth': 3, 'colsample_bytree': 0.8303629898028673, 'n_estimators': 95, 'lambda': 51.22671801226862, 'alpha': 0.010574527756412353, 'learning_rate': 0.030803131674598402, 'min_child_weight': 18, 'subsample': 0.5277228228850008}",-0.028672582199957386,14.949459968000012,12.153332230607434,0.010841546841576746,0.006184176444776038
32,7,3,"{'max_depth': 3, 'colsample_bytree': 0.838929893946238, 'n_estimators': 71, 'lambda': 0.2532619635301582, 'alpha': 1.5529314863033123, 'learning_rate': 0.024121828073709876, 'min_child_weight': 6, 'subsample': 0.7939192946953605}",-0.031136749013254583,15.975686813096234,12.774880809896796,0.024610823584063864,0.02685392744320635
47,10,3,"{'max_depth': 3, 'colsample_bytree': 0.973874926818682, 'n_estimators': 114, 'lambda': 96.17646338830721, 'alpha': 9.368771093106094, 'learning_rate': 0.018658155414728456, 'min_child_weight': 7, 'subsample': 0.7082001457040207}",-0.036271628181386406,16.552944133975558,13.561151628663554,0.016380750766689847,0.013560850692866071
4,1,5,"{'max_depth': 3, 'colsample_bytree': 0.6895425458631166, 'n_estimators': 51, 'lambda': 0.049251144665838506, 'alpha': 0.06517305175038375, 'learning_rate': 0.05229719532863965, 'min_child_weight': 2, 'subsample': 0.7958897193750122}",-0.07613417983819426,17.122486486047432,13.735344632842837,-0.05346356056609016,-0.025456621749270256
