,repeat,fold,params,test_r2,test_neg_root_mean_squared_error,test_neg_mean_absolute_error,test_r_corr,test_spearmanr
24,5,5,"{'max_depth': 10, 'colsample_bytree': 0.8908759763255464, 'n_estimators': 294, 'lambda': 97.13798411027467, 'alpha': 0.0035948153205567703, 'learning_rate': 0.014764793419156756, 'min_child_weight': 2, 'subsample': 0.6027298443377173}",0.04574893567691041,16.073282811055073,12.827984533366367,0.2188468331298308,0.22089315674231091
39,8,5,"{'max_depth': 3, 'colsample_bytree': 0.9995552263727888, 'n_estimators': 174, 'lambda': 0.19886005342292992, 'alpha': 0.007046933048266539, 'learning_rate': 0.016081603297272568, 'min_child_weight': 2, 'subsample': 0.8856336603032777}",0.04398854915775763,17.031489013603284,13.301931053929074,0.22265118472212217,0.2161824610841995
11,3,2,"{'max_depth': 3, 'colsample_bytree': 0.6479270086219087, 'n_estimators': 323, 'lambda': 59.36446409902293, 'alpha': 5.714976412479247, 'learning_rate': 0.022497783880577583, 'min_child_weight': 9, 'subsample': 0.6744015107277007}",0.04362199156126467,15.32808383831477,11.72574105347402,0.23453118883382493,0.24420643584917057
7,2,3,"{'max_depth': 3, 'colsample_bytree': 0.7705216586427738, 'n_estimators': 169, 'lambda': 0.7373846422622, 'alpha': 0.23544587174707304, 'learning_rate': 0.01668542236715514, 'min_child_weight': 20, 'subsample': 0.6637953638087035}",0.03939104951825689,15.299477682688918,12.372567058314939,0.23410286491140903,0.23173861710574772
14,3,5,"{'max_depth': 3, 'colsample_bytree': 0.663396017997713, 'n_estimators': 212, 'lambda': 31.338033786897775, 'alpha': 0.011809030615451657, 'learning_rate': 0.023710926042399938, 'min_child_weight': 14, 'subsample': 0.9635441066169151}",0.036670062976946305,15.29841133372533,12.201530275965583,0.22442635739083744,0.18493101188964592
43,9,4,"{'max_depth': 3, 'colsample_bytree': 0.9332514193568889, 'n_estimators': 116, 'lambda': 0.6340046809157207, 'alpha': 0.07900357767923537, 'learning_rate': 0.018156753491530956, 'min_child_weight': 11, 'subsample': 0.5079038052285778}",0.031805940826789,14.917422075137846,11.95791151960926,0.21529739076340382,0.21153843981790083
47,10,3,"{'max_depth': 5, 'colsample_bytree': 0.9007278328173043, 'n_estimators': 98, 'lambda': 0.261538451674371, 'alpha': 22.986545036455773, 'learning_rate': 0.014869732853263935, 'min_child_weight': 11, 'subsample': 0.5176655735597677}",0.024871574482411618,16.05718287772414,12.941511007455679,0.21841618743532354,0.18835933961463136
4,1,5,"{'max_depth': 5, 'colsample_bytree': 0.8185572360906911, 'n_estimators': 111, 'lambda': 80.04040478083498, 'alpha': 12.06886819878966, 'learning_rate': 0.0571460255697869, 'min_child_weight': 5, 'subsample': 0.5496257474781547}",0.018136087746117857,16.355328385710685,13.019615805360692,0.1853548105643968,0.1980824117525122
32,7,3,"{'max_depth': 4, 'colsample_bytree': 0.982323194178484, 'n_estimators': 103, 'lambda': 0.9757717649468836, 'alpha': 0.02114496367447696, 'learning_rate': 0.020628724034981234, 'min_child_weight': 11, 'subsample': 0.5202113582826815}",0.01672734039545798,15.600495310541342,12.343210028473441,0.1902007423425575,0.17257251432347054
8,2,4,"{'max_depth': 4, 'colsample_bytree': 0.6004654407504456, 'n_estimators': 80, 'lambda': 0.02807588131217352, 'alpha': 9.298698853476202, 'learning_rate': 0.04202761996932847, 'min_child_weight': 20, 'subsample': 0.9668992005248137}",0.01656457017397084,15.41697822540249,12.404797345223512,0.20442799298430545,0.16622897966121747
26,6,2,"{'max_depth': 3, 'colsample_bytree': 0.6885368148242144, 'n_estimators': 257, 'lambda': 0.2393373619820268, 'alpha': 1.6565844724034569, 'learning_rate': 0.010322396063813029, 'min_child_weight': 4, 'subsample': 0.811937432951835}",0.01009125340985395,15.388920108882264,12.531726588864299,0.1778726463257225,0.16594682696547775
1,1,2,"{'max_depth': 3, 'colsample_bytree': 0.7403570182348964, 'n_estimators': 170, 'lambda': 0.033671397486145255, 'alpha': 0.5596914217175921, 'learning_rate': 0.023815177344993426, 'min_child_weight': 3, 'subsample': 0.7452963908405038}",0.008448412066038635,14.520069070703629,11.807911731787687,0.22262242210684904,0.20410242141367557
15,4,1,"{'max_depth': 5, 'colsample_bytree': 0.6730450810223747, 'n_estimators': 115, 'lambda': 63.15337604681105, 'alpha': 1.814512698717555, 'learning_rate': 0.041166932671068496, 'min_child_weight': 8, 'subsample': 0.8963971782923706}",-0.0009184479978854299,17.11973099769895,13.643423091730423,0.15233089683788767,0.13525751189043905
9,2,5,"{'max_depth': 3, 'colsample_bytree': 0.6684818674639735, 'n_estimators': 102, 'lambda': 56.57846202044562, 'alpha': 79.26674851240185, 'learning_rate': 0.05968826295785212, 'min_child_weight': 5, 'subsample': 0.5322871879546288}",-0.0017918070660321028,16.142010339582495,13.047746285884338,0.1482439208773801,0.12217167887455181
2,1,3,"{'max_depth': 3, 'colsample_bytree': 0.9194047810865501, 'n_estimators': 123, 'lambda': 2.3728233084357098, 'alpha': 16.466964130018074, 'learning_rate': 0.03153795483265999, 'min_child_weight': 12, 'subsample': 0.9891479545768249}",-0.01428517076727287,15.34748007585686,12.365960770104763,0.16597197475346548,0.17940138996386537
