metric,t-stat,p-val,model_1,model_2,p-val-corrected,significance
test_spearmanr,-3.758201209046467,0.00041581350229257755,Linear Regression,XGBoost,0.008732083548144129,**
test_spearmanr,-4.009789653737065,0.00018477765544760373,Linear Regression,AutoGluon,0.003880330764399678,**
test_spearmanr,-2.3165546513622246,0.024752021490889113,Ridge Regression,SVM-linear,0.5197924513086714,ns
test_spearmanr,-3.18650820508298,0.002506919914135411,Ridge Regression,SVM-rbf,0.05264531819684363,ns
test_spearmanr,-4.198810973598985,0.00011273606735227378,Ridge Regression,Random Forest,0.0023674574143977495,**
test_spearmanr,-3.722621902718872,0.00046540272423203053,Ridge Regression,XGBoost,0.00977345720887264,**
test_spearmanr,-3.9642176191936156,0.00021440779048382982,Ridge Regression,AutoGluon,0.004502563600160426,**
test_spearmanr,-2.810857074389587,0.00708363886193478,SVM-linear,SVM-rbf,0.1487564161006304,ns
test_spearmanr,-3.05315091969972,0.003654042950782073,SVM-linear,Random Forest,0.07673490196642353,ns
test_spearmanr,-1.6600365124068335,0.10259880565131664,SVM-linear,XGBoost,1.0,ns
test_spearmanr,-2.0614154104548055,0.04400273871559088,SVM-linear,AutoGluon,0.9240575130274085,ns
test_spearmanr,-1.34454854058463,0.1849624789786739,SVM-rbf,Random Forest,1.0,ns
test_spearmanr,-0.40252970660687576,0.6888545013560228,SVM-rbf,XGBoost,1.0,ns
test_spearmanr,-0.8329366523718413,0.4084829550646851,SVM-rbf,AutoGluon,1.0,ns
test_spearmanr,0.3642501621135246,0.7170678814485745,Random Forest,XGBoost,1.0,ns
test_spearmanr,-0.0929599228793336,0.9262731983970331,Random Forest,AutoGluon,1.0,ns
test_spearmanr,-0.9479072197904646,0.3478283288109305,XGBoost,AutoGluon,1.0,ns
train_spearmanr,11.909702447999637,4.461827172733595e-16,Linear Regression,Ridge Regression,9.369837062740548e-15,****
train_spearmanr,33.957345572477124,1.0340694458847365e-35,Linear Regression,SVM-linear,2.171545836357947e-34,****
train_spearmanr,8.966081074328136,6.623866836653693e-12,Linear Regression,SVM-rbf,1.3910120356972754e-10,****
