metric,t-stat,p-val,model_1,model_2,p-val-corrected,significance
train_neg_root_mean_squared_error,-68.195042129286,7.859609000409743e-55,SVM-rbf,AutoGluon,1.6505178900860462e-53,****
train_neg_root_mean_squared_error,-23.7731231223974,1.3040870610727503e-30,Random Forest,XGBoost,2.7385828282527756e-29,****
train_neg_root_mean_squared_error,-23.7731231223974,1.3040870610727503e-30,Random Forest,AutoGluon,2.7385828282527756e-29,****
train_neg_root_mean_squared_error,,,XGBoost,AutoGluon,,ns
test_r_corr,-0.6003388882844531,0.5510470460119472,Linear Regression,Ridge Regression,1.0,ns
test_r_corr,0.0011777714038527644,0.999065056578643,Linear Regression,SVM-linear,1.0,ns
test_r_corr,-0.42658035415235723,0.671553378213699,Linear Regression,SVM-rbf,1.0,ns
test_r_corr,0.33611156236397693,0.7382218373297227,Linear Regression,Random Forest,1.0,ns
test_r_corr,0.45467248217894374,0.6511344163506496,Linear Regression,XGBoost,1.0,ns
test_r_corr,-0.002915517487935508,0.9976843062223526,Linear Regression,AutoGluon,1.0,ns
test_r_corr,0.006928779337033577,0.9944998110193083,Ridge Regression,SVM-linear,1.0,ns
test_r_corr,-0.4242054203531958,0.6732726835209493,Ridge Regression,SVM-rbf,1.0,ns
test_r_corr,0.3380737294856568,0.7367518581432357,Ridge Regression,Random Forest,1.0,ns
test_r_corr,0.45554033224766155,0.6505139715847537,Ridge Regression,XGBoost,1.0,ns
test_r_corr,-0.0019686675339822073,0.9984363548648785,Ridge Regression,AutoGluon,1.0,ns
test_r_corr,-0.49045130496792116,0.6260037218455368,SVM-linear,SVM-rbf,1.0,ns
test_r_corr,0.3462012208942286,0.7306736827528374,SVM-linear,Random Forest,1.0,ns
test_r_corr,0.4865405054433592,0.6285171998593628,SVM-linear,XGBoost,1.0,ns
test_r_corr,0.00992331705079961,0.9921183759657097,SVM-linear,AutoGluon,1.0,ns
test_r_corr,0.665265870096199,0.5089998728667451,SVM-rbf,Random Forest,1.0,ns
test_r_corr,0.6058890774005965,0.5470808426407605,SVM-rbf,XGBoost,1.0,ns
test_r_corr,0.13786869987014075,0.8908476999604096,SVM-rbf,AutoGluon,1.0,ns
test_r_corr,0.30386375536444415,0.762378311977674,Random Forest,XGBoost,1.0,ns
test_r_corr,-0.12625960287550295,0.8999868668412321,Random Forest,AutoGluon,1.0,ns
test_r_corr,-1.460667448517482,0.15048960149672166,XGBoost,AutoGluon,1.0,ns
train_r_corr,4.1035999493621,0.0001532947682259092,Linear Regression,Ridge Regression,0.0032191901327440933,**
train_r_corr,5.385020710185203,2.040733534122172e-06,Linear Regression,SVM-linear,4.285540421656561e-05,****
train_r_corr,-2.1412309152367346,0.037254996152652056,Linear Regression,SVM-rbf,0.7823549192056932,ns
train_r_corr,-8.830775492108751,1.0552834832682762e-11,Linear Regression,Random Forest,2.2160953148633802e-10,****
train_r_corr,49.95687239652979,1.626456735263323e-47,Linear Regression,XGBoost,3.4155591440529783e-46,****
train_r_corr,49.95687239652979,1.626456735263323e-47,Linear Regression,AutoGluon,3.4155591440529783e-46,****
train_r_corr,5.384856387016982,2.0419038399568325e-06,Ridge Regression,SVM-linear,4.287998063909348e-05,****
train_r_corr,-2.1412582282827515,0.03725267913035785,Ridge Regression,SVM-rbf,0.7823062617375149,ns
train_r_corr,-8.830784318836683,1.0552513603875269e-11,Ridge Regression,Random Forest,2.2160278568138063e-10,****
train_r_corr,49.95689471245347,1.626417622344293e-47,Ridge Regression,XGBoost,3.4154770069230153e-46,****
train_r_corr,49.95689471245347,1.626417622344293e-47,Ridge Regression,AutoGluon,3.4154770069230153e-46,****
train_r_corr,-2.9177894778793814,0.005308727723523807,SVM-linear,SVM-rbf,0.11148328219399994,ns
train_r_corr,-9.163538660132573,3.368251342002355e-12,SVM-linear,Random Forest,7.073327818204945e-11,****
train_r_corr,47.95994902513937,1.45936233343392e-46,SVM-linear,XGBoost,3.064660900211232e-45,****
train_r_corr,47.95994902513937,1.45936233343392e-46,SVM-linear,AutoGluon,3.064660900211232e-45,****
train_r_corr,-8.01546942418664,1.8093151797005965e-10,SVM-rbf,Random Forest,3.799561877371253e-09,****
train_r_corr,35.2863812592693,1.837317958414812e-39,SVM-rbf,XGBoost,3.8583677126711053e-38,****
train_r_corr,35.2863812592693,1.837317958414812e-39,SVM-rbf,AutoGluon,3.8583677126711053e-38,****
train_r_corr,21.43162228636374,2.262666959894742e-28,Random Forest,XGBoost,4.7516006157789585e-27,****
